CharacterName	CharacterType	ResFilePath	PartFileName	WeaponActionTab1	WeaponActionTab2	ActionRenderOrderTab	Head	Hair	Shoulder	Body	LeftHand	RightHead	LeftWeapon	RightWeapon	HorseFront	HorseMiddle	HorseBack	Mantle
ktpasserby571	NormalNpc	image\feature\npc\passerby\passerby571																
ktpasserby572	NormalNpc	image\feature\npc\passerby\passerby572																
ktpasserby573	NormalNpc	image\feature\npc\passerby\passerby573																
ktpasserby574	NormalNpc	image\feature\npc\passerby\passerby574																
ktpasserby575	NormalNpc	image\feature\npc\passerby\passerby575																
ktpasserby576	NormalNpc	image\feature\npc\passerby\passerby576																
ktpasserby577	NormalNpc	image\feature\npc\passerby\passerby577																
ktpasserby578	NormalNpc	image\feature\npc\passerby\passerby578																
ktpasserby579	NormalNpc	image\feature\npc\passerby\passerby579																
ktpasserby580	NormalNpc	image\feature\npc\passerby\passerby580																
ktpasserby581	NormalNpc	image\feature\npc\passerby\passerby581																
ktpasserby582	NormalNpc	image\feature\npc\passerby\passerby582																
ktpasserby583	NormalNpc	image\feature\npc\passerby\passerby583																
ktpasserby584	NormalNpc	image\feature\npc\passerby\passerby584																
ktpasserby585	NormalNpc	image\feature\npc\passerby\passerby585																
ktpasserby586	NormalNpc	image\feature\npc\passerby\passerby586																
ktpasserby587	NormalNpc	image\feature\npc\passerby\passerby587																
ktpasserby588	NormalNpc	image\feature\npc\passerby\passerby588																
ktpasserby589	NormalNpc	image\feature\npc\passerby\passerby589																
ktpasserby590	NormalNpc	image\feature\npc\passerby\passerby590																
ktpasserby591	NormalNpc	image\feature\npc\passerby\passerby591																
ktpasserby592	NormalNpc	image\feature\npc\passerby\passerby592																
ktpasserby593	NormalNpc	image\feature\npc\passerby\passerby593																
ktpasserby594	NormalNpc	image\feature\npc\passerby\passerby594																
ktpasserby595	NormalNpc	image\feature\npc\passerby\passerby595																
ktpasserby596	NormalNpc	image\feature\npc\passerby\passerby596																
ktpasserby597	NormalNpc	image\feature\npc\passerby\passerby597																
ktpasserby598	NormalNpc	image\feature\npc\passerby\passerby598																
ktpasserby599	NormalNpc	image\feature\npc\passerby\passerby599																
ktpasserby600	NormalNpc	image\feature\npc\passerby\passerby600																
ktpasserby601	NormalNpc	image\feature\npc\passerby\passerby601																
ktpasserby602	NormalNpc	image\feature\npc\passerby\passerby602																
ktpasserby603	NormalNpc	image\feature\npc\passerby\passerby603																
ktpasserby604	NormalNpc	image\feature\npc\passerby\passerby604																
ktpasserby605	NormalNpc	image\feature\npc\passerby\passerby605																
ktpasserby606	NormalNpc	image\feature\npc\passerby\passerby606																
ktpasserby607	NormalNpc	image\feature\npc\passerby\passerby607																
ktpasserby608	NormalNpc	image\feature\npc\passerby\passerby608																
ktpasserby609	NormalNpc	image\feature\npc\passerby\passerby609																
ktpasserby610	NormalNpc	image\feature\npc\passerby\passerby610																
ktpasserby611	NormalNpc	image\feature\npc\passerby\passerby611																
ktpasserby612	NormalNpc	image\feature\npc\passerby\passerby612																
ktpasserby613	NormalNpc	image\feature\npc\passerby\passerby613																
ktpasserby614	NormalNpc	image\feature\npc\passerby\passerby614																
ktpasserby615	NormalNpc	image\feature\npc\passerby\passerby615																
ktpasserby616	NormalNpc	image\feature\npc\passerby\passerby616																
ktpasserby617	NormalNpc	image\feature\npc\passerby\passerby617																
ktpasserby618	NormalNpc	image\feature\npc\passerby\passerby618																
ktpasserby619	NormalNpc	image\feature\npc\passerby\passerby619																
ktpasserby620	NormalNpc	image\feature\npc\passerby\passerby620																
ktpasserby621	NormalNpc	image\feature\npc\passerby\passerby621																
ktpasserby622	NormalNpc	image\feature\npc\passerby\passerby622																
ktpasserby623	NormalNpc	image\feature\npc\passerby\passerby623																
ktpasserby624	NormalNpc	image\feature\npc\passerby\passerby624																
ktpasserby625	NormalNpc	image\feature\npc\passerby\passerby625																
ktpasserby626	NormalNpc	image\feature\npc\passerby\passerby626																
ktpasserby627	NormalNpc	image\feature\npc\passerby\passerby627																
ktpasserby628	NormalNpc	image\feature\npc\passerby\passerby628																
ktpasserby629	NormalNpc	image\feature\npc\passerby\passerby629																
ktpasserby630	NormalNpc	image\feature\npc\passerby\passerby630																
ktpasserby631	NormalNpc	image\feature\npc\passerby\passerby631																
ktpasserby632	NormalNpc	image\feature\npc\passerby\passerby632																
ktpasserby633	NormalNpc	image\feature\npc\passerby\passerby633																
ktpasserby634	NormalNpc	image\feature\npc\passerby\passerby634																
ktpasserby635	NormalNpc	image\feature\npc\passerby\passerby635																
ktpasserby636	NormalNpc	image\feature\npc\passerby\passerby636																
ktpasserby637	NormalNpc	image\feature\npc\passerby\passerby637																
ktpasserby638	NormalNpc	image\feature\npc\passerby\passerby638																
ktpasserby639	NormalNpc	image\feature\npc\passerby\passerby639																
ktpasserby640	NormalNpc	image\feature\npc\passerby\passerby640																
ktpasserby641	NormalNpc	image\feature\npc\passerby\passerby641																
ktpasserby642	NormalNpc	image\feature\npc\passerby\passerby642																
ktpasserby643	NormalNpc	image\feature\npc\passerby\passerby643																
ktpasserby644	NormalNpc	image\feature\npc\passerby\passerby644																
ktpasserby645	NormalNpc	image\feature\npc\passerby\passerby645																
ktpasserby646	NormalNpc	image\feature\npc\passerby\passerby646																
ktpasserby647	NormalNpc	image\feature\npc\passerby\passerby647																
ktpasserby648	NormalNpc	image\feature\npc\passerby\passerby648																
ktpasserby649	NormalNpc	image\feature\npc\passerby\passerby649																
ktpasserby650	NormalNpc	image\feature\npc\passerby\passerby650																
ktpasserby651	NormalNpc	image\feature\npc\passerby\passerby651																
ktpasserby652	NormalNpc	image\feature\npc\passerby\passerby652																
ktpasserby653	NormalNpc	image\feature\npc\passerby\passerby653																
ktpasserby654	NormalNpc	image\feature\npc\passerby\passerby654																
ktpasserby655	NormalNpc	image\feature\npc\passerby\passerby655																
ktpasserby656	NormalNpc	image\feature\npc\passerby\passerby656																
ktpasserby657	NormalNpc	image\feature\npc\passerby\passerby657																
ktpasserby658	NormalNpc	image\feature\npc\passerby\passerby658																
ktpasserby659	NormalNpc	image\feature\npc\passerby\passerby659																
ktpasserby660	NormalNpc	image\feature\npc\passerby\passerby660																
ktpasserby661	NormalNpc	image\feature\npc\passerby\passerby661																
ktpasserby662	NormalNpc	image\feature\npc\passerby\passerby662																
ktpasserby663	NormalNpc	image\feature\npc\passerby\passerby663																
ktpasserby664	NormalNpc	image\feature\npc\passerby\passerby664																
ktpasserby665	NormalNpc	image\feature\npc\passerby\passerby665																
ktpasserby666	NormalNpc	image\feature\npc\passerby\passerby666																
ktpasserby667	NormalNpc	image\feature\npc\passerby\passerby667																
ktpasserby668	NormalNpc	image\feature\npc\passerby\passerby668																
ktpasserby669	NormalNpc	image\feature\npc\passerby\passerby669																
ktpasserby670	NormalNpc	image\feature\npc\passerby\passerby670																
ktpasserby671	NormalNpc	image\feature\npc\passerby\passerby671																
ktpasserby672	NormalNpc	image\feature\npc\passerby\passerby672																
ktpasserby673	NormalNpc	image\feature\npc\passerby\passerby673																
ktpasserby674	NormalNpc	image\feature\npc\passerby\passerby674																
ktpasserby675	NormalNpc	image\feature\npc\passerby\passerby675																
ktpasserby676	NormalNpc	image\feature\npc\passerby\passerby676																
ktpasserby677	NormalNpc	image\feature\npc\passerby\passerby677																
ktpasserby678	NormalNpc	image\feature\npc\passerby\passerby678																
ktpasserby679	NormalNpc	image\feature\npc\passerby\passerby679																
ktpasserby680	NormalNpc	image\feature\npc\passerby\passerby680																
ktpasserby681	NormalNpc	image\feature\npc\passerby\passerby681																
ktpasserby682	NormalNpc	image\feature\npc\passerby\passerby682																
ktpasserby683	NormalNpc	image\feature\npc\passerby\passerby683																
ktpasserby684	NormalNpc	image\feature\npc\passerby\passerby684																
ktpasserby685	NormalNpc	image\feature\npc\passerby\passerby685																
ktpasserby686	NormalNpc	image\feature\npc\passerby\passerby686																
ktpasserby687	NormalNpc	image\feature\npc\passerby\passerby687																
ktpasserby688	NormalNpc	image\feature\npc\passerby\passerby688																
ktpasserby689	NormalNpc	image\feature\npc\passerby\passerby689																
ktpasserby690	NormalNpc	image\feature\npc\passerby\passerby690																
ktpasserby691	NormalNpc	image\feature\npc\passerby\passerby691																
ktpasserby692	NormalNpc	image\feature\npc\passerby\passerby692																
ktpasserby693	NormalNpc	image\feature\npc\passerby\passerby693																
ktpasserby694	NormalNpc	image\feature\npc\passerby\passerby694																
ktpasserby695	NormalNpc	image\feature\npc\passerby\passerby695																
ktpasserby696	NormalNpc	image\feature\npc\passerby\passerby696																
ktpasserby697	NormalNpc	image\feature\npc\passerby\passerby697																
ktpasserby698	NormalNpc	image\feature\npc\passerby\passerby698																
ktpasserby699	NormalNpc	image\feature\npc\passerby\passerby699																
ktpasserby700	NormalNpc	image\feature\npc\passerby\passerby700																
ktpasserby700_1	NormalNpc	image\feature\npc\passerby\passerby700_1																
ktpasserby700_2	NormalNpc	image\feature\npc\passerby\passerby700_2																
ktpasserby700_3	NormalNpc	image\feature\npc\passerby\passerby700_3																
ktpasserby701_1	NormalNpc	image\feature\npc\passerby\passerby701_1																
ktpasserby701_2	NormalNpc	image\feature\npc\passerby\passerby701_2																
ktpasserby701_3	NormalNpc	image\feature\npc\passerby\passerby701_3																
ktpasserby702_1	NormalNpc	image\feature\npc\passerby\passerby702_1																
ktpasserby702_2	NormalNpc	image\feature\npc\passerby\passerby702_2																
ktpasserby702_3	NormalNpc	image\feature\npc\passerby\passerby702_3																
ktpasserby703_1	NormalNpc	image\feature\npc\passerby\passerby703_1																
ktpasserby703_2	NormalNpc	image\feature\npc\passerby\passerby703_2																
ktpasserby703_3	NormalNpc	image\feature\npc\passerby\passerby703_3																
ktroadblock	NormalNpc	image\feature\npc\passerby\roadblock																
ktrobber_big	NormalNpc	image\feature\npc\enemy\robber_big																
ktzhangdu120	NormalNpc	image\feature\npc\passerby\zhangdu120																
