NpcAction	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
boss009	boss009_st.spr	boss009_st.spr	boss009_st.spr	boss009_wlk.spr	boss009_wlk.spr	boss009_wlk.spr	boss009_wlk.spr	boss009_bat.spr	boss009_die.spr	boss009_at1.spr	boss009_at2.spr	boss009_at2.spr	boss009_st.spr	boss009_wlk.spr
boss013	boss013_st.spr	boss013_st.spr	boss013_st.spr	boss013_wlk.spr	boss013_wlk.spr	boss013_wlk.spr	boss013_wlk.spr	boss013_bat.spr	boss013_die.spr	boss013_at01.spr	boss013_at02.spr	boss013_at02.spr	boss013_st.spr	boss013_wlk.spr
boss017	boss017_st.spr	boss017_st.spr	boss017_st.spr	boss017_wlk.spr	boss017_wlk.spr	boss017_wlk.spr	boss017_wlk.spr	boss017_bat.spr	boss017_die.spr	boss017_at01.spr	boss017_at02.spr	boss017_at02.spr	boss017_st.spr	boss017_wlk.spr
boss019	boss019_st.spr	boss019_st.spr	boss019_st.spr	boss019_wlk.spr	boss019_wlk.spr	boss019_wlk.spr	boss019_wlk.spr	boss019_bat.spr	boss019_die.spr	boss019_at01.spr	boss019_at02.spr	boss019_at02.spr	boss019_st.spr	boss019_wlk.spr
boss022	boss022_st01.spr	boss022_st01.spr	boss022_st01.spr	boss022_wlk.spr	boss022_wlk.spr	boss022_wlk.spr	boss022_wlk.spr	boss022_bat.spr	boss022_die.spr	boss022_at01.spr	boss022_at02.spr	boss022_at02.spr	boss022_st01.spr	boss022_wlk.spr
boss023	boss023_st.spr	boss023_st.spr	boss023_st.spr	boss023_wlk.spr	boss023_wlk.spr	boss023_wlk.spr	boss023_wlk.spr	boss023_bat.spr	boss023_die.spr	boss023_at01.spr	boss023_at02.spr	boss023_at02.spr	boss023_st.spr	boss023_wlk.spr
boss024	boss024_st.spr	boss024_st.spr	boss024_st.spr	boss024_wlk.spr	boss024_wlk.spr	boss024_wlk.spr	boss024_wlk.spr	boss024_bat.spr	boss024_die.spr	boss024_at01.spr	boss024_at02.spr	boss024_at02.spr	boss024_st.spr	boss024_wlk.spr
passerby201	1jia.spr	1jia.spr	1jia.spr										1jia.spr	
boss010	boss010_st.spr	boss010_st.spr	boss010_st.spr	boss010_wlk.spr	boss010_wlk.spr	boss010_wlk.spr	boss010_wlk.spr	boss010_bat.spr	boss010_die.spr	boss010_at01.spr	boss010_at02.spr	boss010_at02.spr	boss010_st.spr	boss010_wlk.spr
passerby202	box002.spr	box002.spr	box002.spr										box002.spr	
boss016	boss016_st.spr	boss016_st.spr	boss016_st.spr	boss016_wlk.spr	boss016_wlk.spr	boss016_wlk.spr	boss016_wlk.spr	boss016_bat.spr	boss016_die.spr	boss016_at01.spr	boss016_at02.spr	boss016_at02.spr	boss016_st.spr	boss016_wlk.spr
boss020	enemy216_st.spr	enemy216_st.spr	enemy216_st.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_bat.spr	enemy216_die.spr	enemy216_at1.spr	enemy216_at2.spr	enemy216_at2.spr	enemy216_st.spr	enemy216_wlk.spr
boss025	boss025_st01.spr	boss025_st02.spr	boss025_st02.spr	boss025_wlk.spr	boss025_wlk.spr	boss025_wlk.spr	boss025_wlk.spr	boss025_bat.spr	boss025_die.spr	boss025_at01.spr	boss025_at02.spr	boss025_at02.spr	boss025_st02.spr	boss025_wlk.spr
boss026	boss026_st01.spr	boss026_st02.spr	boss026_st02.spr	boss026_wlk.spr	boss026_wlk.spr	boss026_wlk.spr	boss026_wlk.spr	boss026_bat.spr	boss026_die.spr	boss026_at01.spr	boss026_at02.spr	boss026_at02.spr	boss026_st02.spr	boss026_wlk.spr
boss027	boss027_st01.spr	boss027_st02.spr	boss027_st02.spr	boss027_wlk.spr	boss027_wlk.spr	boss027_wlk.spr	boss027_wlk.spr	boss027_bat.spr	boss027_die.spr	boss027_at01.spr	boss027_at02.spr	boss027_at02.spr	boss027_st02.spr	boss027_wlk.spr
boss028	boss028_st01.spr	boss028_st02.spr	boss028_st02.spr	boss028_wlk.spr	boss028_wlk.spr	boss028_wlk.spr	boss028_wlk.spr	boss028_bat.spr	boss028_die.spr	boss028_at01.spr	boss028_at02.spr	boss028_at02.spr	boss028_st02.spr	boss028_wlk.spr
boss029	boss029_st01.spr	boss029_st02.spr	boss029_st02.spr	boss029_wlk.spr	boss029_wlk.spr	boss029_wlk.spr	boss029_wlk.spr	boss029_bat.spr	boss029_die.spr	boss029_at01.spr	boss029_at02.spr	boss029_at02.spr	boss029_st02.spr	boss029_wlk.spr
boss030	boss30_pst.spr	boss30_st.spr	boss30_st.spr	boss30_wlk.spr	boss30_wlk.spr	boss30_wlk.spr	boss30_wlk.spr	boss30_bat.spr	boss30_die.spr	boss30_at01.spr	boss30_at01.spr	boss30_at01.spr	boss30_st.spr	boss30_wlk.spr
boss031	boss31_pst.spr	boss31_st.spr	boss31_st.spr	boss31_wlk.spr	boss31_wlk.spr	boss31_wlk.spr	boss31_wlk.spr	boss31_bat.spr	boss31_die.spr	boss31_at.spr	boss31_at.spr	boss31_at.spr	boss31_st.spr	boss31_wlk.spr
boss032	boss32_pst.spr	boss32_st.spr	boss32_st.spr	boss32_wlk.spr	boss32_wlk.spr	boss32_wlk.spr	boss32_wlk.spr	boss32_bat.spr	boss32_die.spr	boss32_at.spr	boss32_at.spr	boss32_at.spr	boss32_st.spr	boss32_wlk.spr
passerby203	huadeng.spr	huadeng.spr	huadeng.spr											
boss033	partner_goldchildren_st01.spr	partner_goldchildren_st02.spr	partner_goldchildren_st02.spr	partner_goldchildren_wlk.spr	partner_goldchildren_wlk.spr	partner_goldchildren_wlk.spr	partner_goldchildren_wlk.spr	partner_goldchildren_bat.spr	partner_goldchildren_die.spr	partner_goldchildren_at.spr	partner_goldchildren_at.spr	partner_goldchildren_at.spr	partner_goldchildren_st02.spr	partner_goldchildren_wlk.spr
boss034	partner_waterchildren_st01.spr	partner_waterchildren_st02.spr	partner_waterchildren_st02.spr	partner_waterchildren_wlk.spr	partner_waterchildren_wlk.spr	partner_waterchildren_wlk.spr	partner_waterchildren_wlk.spr	partner_waterchildren_bat.spr	partner_waterchildren_die.spr	partner_waterchildren_at.spr	partner_waterchildren_at.spr	partner_waterchildren_at.spr	partner_waterchildren_st02.spr	partner_waterchildren_wlk.spr
boss035	partner_firechildren_st01.spr	partner_firechildren_st02.spr	partner_firechildren_st02.spr	partner_firechildren_wlk.spr	partner_firechildren_wlk.spr	partner_firechildren_wlk.spr	partner_firechildren_wlk.spr	partner_firechildren_bat.spr	partner_firechildren_die.spr	partner_firechildren_at.spr	partner_firechildren_at.spr	partner_firechildren_at.spr	partner_firechildren_st02.spr	partner_firechildren_wlk.spr
boss036	partner_dustchildren_st01.spr	partner_dustchildren_st02.spr	partner_dustchildren_st02.spr	partner_dustchildren_wlk.spr	partner_dustchildren_wlk.spr	partner_dustchildren_wlk.spr	partner_dustchildren_wlk.spr	partner_dustchildren_bat.spr	partner_dustchildren_die.spr	partner_dustchildren_at.spr	partner_dustchildren_at.spr	partner_dustchildren_at.spr	partner_dustchildren_st02.spr	partner_dustchildren_wlk.spr
boss037	partner_woodpeople_st01.spr	partner_woodpeople_st02.spr	partner_woodpeople_st02.spr	partner_woodpeople_wlk.spr	partner_woodpeople_wlk.spr	partner_woodpeople_wlk.spr	partner_woodpeople_wlk.spr	partner_woodpeople_bat.spr	partner_woodpeople_die.spr	partner_woodpeople_at.spr	partner_woodpeople_at.spr	partner_woodpeople_at.spr	partner_woodpeople_st02.spr	partner_woodpeople_wlk.spr
boss038	partner_woodchildren_st01.spr	partner_woodchildren_st02.spr	partner_woodchildren_st02.spr	partner_woodchildren_wlk.spr	partner_woodchildren_wlk.spr	partner_woodchildren_wlk.spr	partner_woodchildren_wlk.spr	partner_woodchildren_bat.spr	partner_woodchildren_die.spr	partner_woodchildren_at.spr	partner_woodchildren_at.spr	partner_woodchildren_at.spr	partner_woodchildren_st02.spr	partner_woodchildren_wlk.spr
boss039	partner_firepeople_st01.spr	partner_firepeople_st02.spr	partner_firepeople_st02.spr	partner_firepeople_wlk.spr	partner_firepeople_wlk.spr	partner_firepeople_wlk.spr	partner_firepeople_wlk.spr	partner_firepeople_bat.spr	partner_firepeople_die.spr	partner_firepeople_at.spr	partner_firepeople_at.spr	partner_firepeople_at.spr	partner_firepeople_st02.spr	partner_firepeople_wlk.spr
boss040	partner_dustpeople_st01.spr	partner_dustpeople_st02.spr	partner_dustpeople_st02.spr	partner_dustpeople_wlk.spr	partner_dustpeople_wlk.spr	partner_dustpeople_wlk.spr	partner_dustpeople_wlk.spr	partner_dustpeople_bat.spr	partner_dustpeople_die.spr	partner_dustpeople_at.spr	partner_dustpeople_at.spr	partner_dustpeople_at.spr	partner_dustpeople_st02.spr	partner_dustpeople_wlk.spr
boss041	partner_goldpeople_st01.spr	partner_goldpeople_st02.spr	partner_goldpeople_st02.spr	partner_goldpeople_wlk.spr	partner_goldpeople_wlk.spr	partner_goldpeople_wlk.spr	partner_goldpeople_wlk.spr	partner_goldpeople_bat.spr	partner_goldpeople_die.spr	partner_goldpeople_at.spr	partner_goldpeople_at.spr	partner_goldpeople_at.spr	partner_goldpeople_st02.spr	partner_goldpeople_wlk.spr
boss042	partner_waterpeople_st01.spr	partner_waterpeople_st02.spr	partner_waterpeople_st02.spr	partner_waterpeople_wlk.spr	partner_waterpeople_wlk.spr	partner_waterpeople_wlk.spr	partner_waterpeople_wlk.spr	partner_waterpeople_bat.spr	partner_waterpeople_die.spr	partner_waterpeople_at.spr	partner_waterpeople_at.spr	partner_waterpeople_at.spr	partner_waterpeople_st02.spr	partner_waterpeople_wlk.spr
passerby204	passerby204.spr	passerby204.spr	passerby204.spr											
passerby205	passerby205.spr	passerby205.spr	passerby205.spr											
passerby206	passerby206.spr	passerby206.spr	passerby206.spr											
passerby207	passerby207.spr	passerby207.spr	passerby207.spr											
boss043	boss043_st01.spr	boss043_st02.spr	boss043_st02.spr	boss043_wlk.spr	boss043_wlk.spr	boss043_wlk.spr	boss043_wlk.spr	boss043_bat.spr	boss043_die.spr	boss043_at.spr	boss043_at.spr	boss043_at.spr	boss043_st01.spr	boss043_wlk.spr
boss044	boss044_st01.spr	boss044_st02.spr	boss044_st02.spr	boss044_wlk.spr	boss044_wlk.spr	boss044_wlk.spr	boss044_wlk.spr	boss044_bat.spr	boss044_die.spr	boss044_at.spr	boss044_at.spr	boss044_at.spr	boss044_st02.spr	boss044_wlk.spr
boss045	boss045_st01.spr	boss045_st02.spr	boss045_st02.spr	boss045_wlk.spr	boss045_wlk.spr	boss045_wlk.spr	boss045_wlk.spr	boss045_bat.spr	boss045_die.spr	boss045_at.spr	boss045_at.spr	boss045_at.spr	boss045_st02.spr	boss045_wlk.spr
ani068	ani068_st01.spr	ani068_st02.spr	ani068_st02.spr	ani068_wlk.spr	ani068_wlk.spr	ani068_wlk.spr	ani068_wlk.spr	ani068_bat.spr	ani068_die.spr	ani068_at.spr	ani068_at.spr	ani068_at.spr	ani068_st02.spr	ani068_wlk.spr
ani069	ani069_st01.spr	ani069_st02.spr	ani069_st02.spr	ani069_wlk.spr	ani069_wlk.spr	ani069_wlk.spr	ani069_wlk.spr	ani069_bat.spr	ani069_die.spr	ani069_at.spr	ani069_at.spr	ani069_at.spr	ani069_st02.spr	ani069_wlk.spr
enemy209	enemy209_st01.spr	enemy209_st02.spr	enemy209_st02.spr	enemy209_wlk.spr	enemy209_wlk.spr	enemy209_wlk.spr	enemy209_wlk.spr	enemy209_bat.spr	enemy209_die.spr	enemy209_at.spr	enemy209_at.spr	enemy209_at.spr	enemy209_st01.spr	enemy209_wlk.spr
enemy210	enemy210_st01.spr	enemy210_st02.spr	enemy210_st02.spr	enemy210_wlk.spr	enemy210_wlk.spr	enemy210_wlk.spr	enemy210_wlk.spr	enemy210_bat.spr	enemy210_die.spr	enemy210_at.spr	enemy210_at.spr	enemy210_at.spr	enemy210_st01.spr	enemy210_wlk.spr
enemy211	enemy211_st01.spr	enemy211_st02.spr	enemy211_st02.spr	enemy211_wlk.spr	enemy211_wlk.spr	enemy211_wlk.spr	enemy211_wlk.spr	enemy211_bat.spr	enemy211_die.spr	enemy211_at.spr	enemy211_at.spr	enemy211_at.spr	enemy211_st01.spr	enemy211_wlk.spr
enemy212	enemy212_st01.spr	enemy212_st02.spr	enemy212_st02.spr	enemy212_wlk.spr	enemy212_wlk.spr	enemy212_wlk.spr	enemy212_wlk.spr	enemy212_bat.spr	enemy212_die.spr	enemy212_at.spr	enemy212_at.spr	enemy212_at.spr	enemy212_st01.spr	enemy212_wlk.spr
enemy213	enemy213_st.spr	enemy213_st.spr	enemy213_st.spr	enemy213_wlk.spr	enemy213_wlk.spr	enemy213_wlk.spr	enemy213_wlk.spr	enemy213_bat.spr	enemy213_die.spr	enemy213_at.spr	enemy213_at.spr	enemy213_at.spr	enemy213_st.spr	enemy213_wlk.spr
enemy214	enemy214_st.spr	enemy214_st.spr	enemy214_st.spr	enemy214_wlk.spr	enemy214_wlk.spr	enemy214_wlk.spr	enemy214_wlk.spr	enemy214_bat.spr	enemy214_die.spr	enemy214_at.spr	enemy214_at.spr	enemy214_at.spr	enemy214_st.spr	enemy214_wlk.spr
enemy215	enemy215_st.spr	enemy215_st.spr	enemy215_st.spr	enemy215_wlk.spr	enemy215_wlk.spr	enemy215_wlk.spr	enemy215_wlk.spr	enemy215_bat.spr	enemy215_die.spr	enemy215_at.spr	enemy215_at.spr	enemy215_at.spr	enemy215_st.spr	enemy215_wlk.spr
enemy216	enemy216_st.spr	enemy216_st.spr	enemy216_st.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_wlk.spr	enemy216_bat.spr	enemy216_die.spr	enemy216_at.spr	enemy216_at.spr	enemy216_at.spr	enemy216_st.spr	enemy216_wlk.spr
enemy217	enemy217_st.spr	enemy217_st.spr	enemy217_st.spr	enemy217_wlk.spr	enemy217_wlk.spr	enemy217_wlk.spr	enemy217_wlk.spr	enemy217_bat.spr	enemy217_die.spr	enemy217_at.spr	enemy217_at.spr	enemy217_at.spr	enemy217_st.spr	enemy217_wlk.spr
enemy218	enemy218_st.spr	enemy218_st.spr	enemy218_st.spr	enemy218_wlk.spr	enemy218_wlk.spr	enemy218_wlk.spr	enemy218_wlk.spr	enemy218_bat.spr	enemy218_die.spr	enemy218_at.spr	enemy218_at.spr	enemy218_at.spr	enemy218_st.spr	enemy218_wlk.spr
enemy219	enemy219_st.spr	enemy219_st.spr	enemy219_st.spr	enemy219_wlk.spr	enemy219_wlk.spr	enemy219_wlk.spr	enemy219_wlk.spr	enemy219_bat.spr	enemy219_die.spr	enemy219_at.spr	enemy219_at.spr	enemy219_at.spr	enemy219_st.spr	enemy219_wlk.spr
enemy220	enemy220_st.spr	enemy220_st.spr	enemy220_st.spr	enemy220_wlk.spr	enemy220_wlk.spr	enemy220_wlk.spr	enemy220_wlk.spr	enemy220_bat.spr	enemy220_die.spr	enemy220_at.spr	enemy220_at.spr	enemy220_at.spr	enemy220_st.spr	enemy220_wlk.spr
enemy221	enemy221_st01.spr	enemy221_st02.spr	enemy221_st02.spr	enemy221_wlk.spr	enemy221_wlk.spr	enemy221_wlk.spr	enemy221_wlk.spr	enemy221_bat.spr	enemy221_die.spr	enemy221_at.spr	enemy221_at.spr	enemy221_at.spr	enemy221_st02.spr	enemy221_wlk.spr
enemy222	enemy222_st01.spr	enemy222_st02.spr	enemy222_st02.spr	enemy222_wlk.spr	enemy222_wlk.spr	enemy222_wlk.spr	enemy222_wlk.spr	enemy222_bat.spr	enemy222_die.spr	enemy222_at.spr	enemy222_at.spr	enemy222_at.spr	enemy222_st02.spr	enemy222_wlk.spr
enemy223	enemy223_st01.spr	enemy223_st02.spr	enemy223_st02.spr	enemy223_wlk.spr	enemy223_wlk.spr	enemy223_wlk.spr	enemy223_wlk.spr	enemy223_bat.spr	enemy223_die.spr	enemy223_at.spr	enemy223_at.spr	enemy223_at.spr	enemy223_st02.spr	enemy223_wlk.spr
enemy224	enemy224_st01.spr	enemy224_st02.spr	enemy224_st02.spr	enemy224_wlk.spr	enemy224_wlk.spr	enemy224_wlk.spr	enemy224_wlk.spr	enemy224_bat.spr	enemy224_die.spr	enemy224_at01.spr	enemy224_at02.spr	enemy224_at02.spr	enemy224_st02.spr	enemy224_wlk.spr
passerby208	passerby208.spr	passerby208.spr	passerby208.spr											
passerby209	passerby209.spr	passerby209.spr	passerby209.spr											
passerby210	passerby210.spr	passerby210.spr	passerby210.spr											
passerby211	passerby211.spr	passerby211.spr	passerby211.spr											
passerby212	obj_rw_038.spr	obj_rw_038.spr	obj_rw_038.spr											
passerby213	signpost004.spr	signpost004.spr	signpost004.spr											
building1	workshop_corslet_01.spr	workshop_corslet_01.spr	workshop_corslet_01.spr											
building2	workshop_corslet_02.spr	workshop_corslet_02.spr	workshop_corslet_02.spr											
building3	workshop_corslet_03.spr	workshop_corslet_03.spr	workshop_corslet_03.spr											
building4	workshop_corslet_04.spr	workshop_corslet_04.spr	workshop_corslet_04.spr											
building5	workshop_corslet_05.spr	workshop_corslet_05.spr	workshop_corslet_05.spr											
building6	workshop_artisan_01.spr	workshop_artisan_01.spr	workshop_artisan_01.spr											
building7	workshop_artisan_02.spr	workshop_artisan_02.spr	workshop_artisan_02.spr											
passerby214	obj_rw_008.spr	obj_rw_008.spr	obj_rw_008.spr											
passerby215	obj_rw_016.spr	obj_rw_016.spr	obj_rw_016.spr											
building8	workshop_artisan_03.spr	workshop_artisan_03.spr	workshop_artisan_03.spr											
building9	workshop_artisan_04.spr	workshop_artisan_04.spr	workshop_artisan_04.spr											
building10	workshop_artisan_05.spr	workshop_artisan_05.spr	workshop_artisan_05.spr											
building11	workshop_mask_01.spr	workshop_mask_01.spr	workshop_mask_01.spr											
building12	workshop_mask_02.spr	workshop_mask_02.spr	workshop_mask_02.spr											
building13	workshop_mask_03.spr	workshop_mask_03.spr	workshop_mask_03.spr											
building14	workshop_mask_04.spr	workshop_mask_04.spr	workshop_mask_04.spr											
building15	workshop_mask_05.spr	workshop_mask_05.spr	workshop_mask_05.spr											
building16	workshop_exp_01.spr	workshop_exp_01.spr	workshop_exp_01.spr											
building17	workshop_exp_02.spr	workshop_exp_02.spr	workshop_exp_02.spr											
building18	workshop_exp_03.spr	workshop_exp_03.spr	workshop_exp_03.spr											
building19	workshop_exp_04.spr	workshop_exp_04.spr	workshop_exp_04.spr											
building20	workshop_exp_05.spr	workshop_exp_05.spr	workshop_exp_05.spr											
building21	workshop_random_01.spr	workshop_random_01.spr	workshop_random_01.spr											
building22	workshop_random_02.spr	workshop_random_02.spr	workshop_random_02.spr											
building23	workshop_random_03.spr	workshop_random_03.spr	workshop_random_03.spr											
building24	workshop_random_04.spr	workshop_random_04.spr	workshop_random_04.spr											
building25	workshop_random_05.spr	workshop_random_05.spr	workshop_random_05.spr											
building26	workshop_gift_01.spr	workshop_gift_01.spr	workshop_gift_01.spr											
building27	workshop_gift_02.spr	workshop_gift_02.spr	workshop_gift_02.spr											
building28	workshop_gift_03.spr	workshop_gift_03.spr	workshop_gift_03.spr											
building29	workshop_gift_04.spr	workshop_gift_04.spr	workshop_gift_04.spr											
building30	workshop_gift_05.spr	workshop_gift_05.spr	workshop_gift_05.spr											
building31	workshop_activity_01.spr	workshop_activity_01.spr	workshop_activity_01.spr											
building32	workshop_activity_02.spr	workshop_activity_02.spr	workshop_activity_02.spr											
building33	workshop_activity_03.spr	workshop_activity_03.spr	workshop_activity_03.spr											
building34	workshop_activity_04.spr	workshop_activity_04.spr	workshop_activity_04.spr											
building35	workshop_activity_05.spr	workshop_activity_05.spr	workshop_activity_05.spr											
boss046	boss046_st.spr	boss046_st.spr	boss046_st.spr	boss046_wlk.spr	boss046_wlk.spr	boss046_wlk.spr	boss046_wlk.spr	boss046_bat.spr	boss046_die.spr	boss046_at.spr	boss046_at.spr	boss046_at.spr	boss046_st.spr	boss046_wlk.spr
boss047	boss047_st.spr	boss047_st.spr	boss047_st.spr	boss047_wlk.spr	boss047_wlk.spr	boss047_wlk.spr	boss047_wlk.spr	boss047_bat.spr	boss047_die.spr	boss047_at.spr	boss047_at.spr	boss047_at.spr	boss047_st.spr	boss047_wlk.spr
boss048	boss048_st.spr	boss048_st.spr	boss048_st.spr	boss048_wlk.spr	boss048_wlk.spr	boss048_wlk.spr	boss048_wlk.spr	boss048_bat.spr	boss048_die.spr	boss048_at.spr	boss048_at.spr	boss048_at.spr	boss048_st.spr	boss048_wlk.spr
boss049	boss049_st.spr	boss049_st.spr	boss049_st.spr	boss049_wlk.spr	boss049_wlk.spr	boss049_wlk.spr	boss049_wlk.spr	boss049_bat.spr	boss049_die.spr	boss049_at.spr	boss049_at.spr	boss049_at.spr	boss049_st.spr	boss049_wlk.spr
boss050	boss050_st.spr	boss050_st.spr	boss050_st.spr	boss050_wlk.spr	boss050_wlk.spr	boss050_wlk.spr	boss050_wlk.spr	boss050_bat.spr	boss050_die.spr	boss050_at.spr	boss050_at.spr	boss050_at.spr	boss050_st.spr	boss050_wlk.spr
boss051	boss051_st.spr	boss051_st.spr	boss051_st.spr	boss051_wlk.spr	boss051_wlk.spr	boss051_wlk.spr	boss051_wlk.spr	boss051_bat.spr	boss051_die.spr	boss051_at.spr	boss051_at.spr	boss051_at.spr	boss051_st.spr	boss051_wlk.spr
boss052	boss052_st.spr	boss052_st.spr	boss052_st.spr	boss052_wlk.spr	boss052_wlk.spr	boss052_wlk.spr	boss052_wlk.spr	boss052_bat.spr	boss052_die.spr	boss052_at.spr	boss052_at.spr	boss052_at.spr	boss052_st.spr	boss052_wlk.spr
