ID	STRING
11268	C¶m ¬n ch¸u ®· gióp l·o t×m ®­îc miÕng ngäc béi nµy, nh×n nã ta cã c¶m gi¸c con trai ta ®ang ë bªn c¹nh! Bøc th­ ph¸p nµy lµ cña gia truyÒn, l·o th× mét ch÷ còng kh«ng biÕt, th«i th× tÆng ch¸u vËy. Huhuhu……
11269	BÕn ®ß ë phİa §«ng thŞ trÊn, c¸c ng­ d©n th­êng cËp thuyÒn ë ®ã, nÕu chÊu thÊy nã th× nãi víi nã ta ë nhµ rÊt mong nã vÒ! Khô….khô…
11270	C¸c ng­ d©n thËt lµ khæ! Ta cã hai ®øa con ®i ®¸nh c¸ trªn hå ®Òu bŞ sãng lín d×m chÕt. 
11271	§Õn ng­êi ®¸nh c¸ còng kh«ng cã c¸ mµ ¨n, kh«ng ®¸nh c¸ th× ngay c¶ ®Õn c¬m ¨n còng kh«ng cã!
11272	Ch¸u thÊy ®Êy! Ta ®· giµ c¶ råi, quªn nãi cho chÊu biÕt con ta h×nh d¸ng thÕ nµo,khô khô……trªn cæ nã cã ®eo mét miÕng ngäc béi, rÊt dÔ nhËn ra. 
11273	ThËt lµ lµm phiÒn ch¸u qu¸. 
11274	Ta tªn lµ ThuËn Thñy, v× cha mÑ ta hy väng cuéc ®êi cña ta sÏ lu«n thuËn buåm xu«i giã, kh«ng gÆp bÊt cø tai ­¬ng nµo. 
11275	Hu!!hu! Bè ch¸u h«m qua ®i ®¸nh c¸ gÆp ph¶i m­a lín, b©y giê l©m bÖnh råi, b©y giê cßn lªn c¬n sèt n÷a. Bè kh«ng khái bÖnh, kh«ng thÓ ®i ®¸nh c¸, chóng ch¸u biÕt ¨n c¸i g×? C«/chó cã thÓ gióp ch¸u ®Õn cÇu cøu Ng« thÇn y kh«ng? ¤ng Êy lµ mét ng­êi tèt, ch¾c ch¾n sÏ gióp!
11276	å! §©y lµ thuèc Tú Bµ hoµn ­?Nh­ vËy bÖnh t×nh cña bè ch¸u nhÊt ®Şnh sÏ khái. C«/chó thËt lµ mét ng­êi tèt, C«/chó h·y nhËn lÊy ®«i giµy nµy, cña mÑ ch¸u lµm ®Êy. 
11277	C«/chó vÉn ch­a t×m ®­îc thuèc Tú Bµ hoµn ­?BÖnh t×nh cña bè ch¸u biÕt tİnh sao b©y giê, huhuhu……
11278	Bè ch¸u lµ ng­ d©n trªn §éng §×nh hå,mçi ngµy ®Òu ph¶i ra hå ®¸nh c¸, nÕu h«m nµo gÆp sãng to giã lín, cã khi ®Õn mÊy ngµy liÒn kh«ng thÓ vÒ nhµ. 
11279	Ch¸u rÊt lo cho bè, nÕu ch¸u lµ con trai th× tèt qu¸, lóc ®ã ch¸u sÏ gióp bè ®¸nh c¸. 
11280	Ch¸u nhí lóc tr­íc cã nghe ®¹i phu nãi uèng thuèc Tú Bµ hoµn sÏ hÕt sèt, nh­ng nhµ chóng ch¸u nghÌo qu¸ kh«ng thÓ mua ®­îc. 
11281	Ch¸u ph¶i ë ®©y tiÕp tôc chê nh÷ng ng­êi h¶o t©m. 
11282	¤ « «! C¸i g× kia! B¹n trÎ cã bøc th­ ph¸p kia, cã thÓ nh­îng l¹i cho ta ®­îc kh«ng, gi¸ c¶ cã thÓ th­¬ng l­îng, bøc th­ ph¸p nµy lµ cña Ph¹m V¨n Chİnh C«ng næi tiÕng ®Êy!
11283	¤i!...Bao giê th× ta míi cã thÓ t×m ®­îc mét bøc th­ ph¸p quı nh­ thÕ nµy?
11284	§éng §×nh hå nµy cßn ®­îc gäi lµ 'V©n Méng Tr¹ch', phİa B¾c gi¸p Tr­êng Giang, Nam gi¸p bèn con s«ng T­¬ng, T­, Nguyªn, Phong, danh hiÖu lµ 'B¸t B¸ch Lı §éng §×nh Hå'. 
11285	§éng §×nh hå réng mªnh m«ng, nói non chãt vãt, ®Æc ®iÓm lín nhÊt lµ ngoµi hå cã hå, trong hå cã nói,c¸ nhiÒu v« sè, lau sËy um tïm, n­íc trêi mét s¾c, h¶i ©u bay l­în. Xu©n thu tø quı lu«n thay ®æi. 
11286	Du kh¸ch?Ph¹m V¨n Chİnh C«ng trong bµi 'Nh¹c d­¬ng lÇu kı' cã viÕt?'D÷ quan phu Ba L¨ng th¾ng tr¹ng,t¹i §éng §×nh nhÊt hå. Hµm viÔn s¬n, Th«n Tr­êng Giang, h¹o h¹o thang thang, hoµnh v« tÕ nhai?triÒu huy tŞch ©m, khİ t­îng v¹n thiªn',§éng §×nh hå nµy xøng ®¸ng ®­îc t«n lµ 'Thiªn h¹ ®Ö nhÊt §éng'!
11287	¤i!...Bao giê th× ta míi cã thÓ t×m ®­îc mét bøc th­ ph¸p quı nh­ thÕ nµy?
11288	Cã thÓ nghÜ l¹i kh«ng? Ta thËt lßng rÊt muèn cã bøc th­ ph¸p nµy. 
11289	Ngµy tr­íc §¹i Th¸nh Thiªn V­¬ng khëi binh t¹i §éng §×nh hå,thÕ thiªn hµnh ®¹o, diÖt b¹o cøu chóng sinh,®­îc d©n yªu mÕn, lµm triÒu ®×nh rÊt lo sî, ph¸i binh tiªu diÖt. Thiªn V­¬ng qu©n İt ®Şch ®«ng, bŞ b¾t sau ®ã ®· hy sinh 
11290	Khi Thiªn V­¬ng bŞ giÕt, D­¬ng c«ng tö cña ngµi ®ang t¹i ngo¹i häc nghÖ, kh«ng thÓ vÒ nh×n mÆt. Khi quay l¹i §éng §×nh Hå, tËp hîp anh em nghÜa qu©n, lËp ra Thiªn V­¬ng Bang. 
11291	D­¬ng c«ng tö vâ nghÖ cao c­êng, tµi trİ h¬n ng­êi, Thiªn V­¬ng Bang d­íi bµn tay l·nh ®¹o cña anh ta, ngµy cµng ph¸t triÓn, rÊt ®­îc lßng cña l·o b¸ t¸nh. Nh­ng tõ tr­íc ®Õn giê ta ch­a tõng ®­îc thÊy mÆt tËt cña D­¬ng c«ng tö,nghe nãi ®ã lµ mét thiÕu niªn kh«i ng« tuÊn tó. 
11292	Ba L¨ng huyÖn cña chóng ta lµ mét vïng ®Êt nhá, nh­ng cuéc sèng cña mäi ng­êi rÊt an b×nh. 
11293	Thiªn V­¬ng Bang chİnh lµ cøu c¸nh cña chóng ta, nÕu kh«ng cã hä thÕ thiªn hµnh ®¹o, chóng ta h¼n ®· bŞ bän tham quan nhòng nhiÔu råi!
11294	Trong m¾t cña b¸ch tİnh, Thiªn V­¬ng Bang ®Òu lµ nh÷ng vŞ anh hïng h¶o h¸n! Thanh thiÕu niªn trong huyÖn ®Òu mong muèn gia nhËp Thiªn V­¬ng bang!
11295	Thêi thanh xu©n ta còng cã kha kh¸ nhan s¾c, nÕu lóc ®ã cã thÓ xuÊt gi¸ vµo nhµ giµu cã, th× cuéc sèng cã lÏ kh«ng cßn ph¶i lo n÷a. 
11296	¤i! Kh«ng ngê ta lÊy ph¶i mét ng­êi nghÌo tóng, c¶ ®êi ph¶i cùc khæ, ta thËt hèi hËn qu¸!
11297	Bè mÑ ®· s¾p xÕp h«n sù cho em,nh­ng nhµ em nghÌo qu¸, ®Õn mét mãn cña håi m«n cho ra d¸ng còng kh«ng cã! GÇn ®©y trong trÊn xuÊt hiÖn mét ng­êi th­¬ng nh©n tõ ph­¬ng xa ®Õn, anh/chŞ cã thÓ hái gióp em xem cã mãn nµo gi¸ rÎ mét chót kh«ng?
11298	A! §«i b«ng tai nµy ®Ñp qu¸,cã lÏ ®· tèn cña anh/chŞ kh«ng İt tiÒn! §©y lµ ®«i giµy em tù lµm, tÆng cho anh/chŞ!
11299	Ng­êi th­¬ng nh©n ®ã ë trong thŞ trÊn, lµm phiÒn anh/chŞ hái gióp víi. 
11300	Con g¸i cña ng­ d©n, cuèi cïng còng g¶ vµo nhµ ng­ d©n, lµm vî cña ng­ d©n. 
11301	Bè mÑ ®· s¾p xÕp h«n sù cho em, nh­ng em kh«ng muèn lµm vî mét ng­ d©n, nh­ng kh«ng cßn c¸ch nµo kh¸c, lêi cña cha mÑ kh«ng thÓ c·i l¹i. 
11302	Ng­êi th­¬ng nh©n ®ã ë trong thŞ trÊn, lµm phiÒn anh/chŞ hái gióp víi. 
11303	Tú bµ hoµn? DÜ nhiªn lµ ®Ó cøu ng­êi! TÆng ng­¬i 1 viªn
11304	§Ö tö Thiªn V­¬ng Bang th­êng ®Õn ®©y ®Ó ®Æt lµm binh khİ, thËm chİ chÕ t¹o Trang bŞ HuyÒn Tinh hoÆc Trang bŞ Hoµng Kim. §¹i hiÖp cÇn g×?
11305	T¹i h¹ lµ ®Ö tö Thiªn V­¬ng bang, cã mét ®ång m«n bŞ tróng näc r¾n Xİch LiÖm. Xin thÇn y cho thuèc gi¶i!
11306	R¾n Xİch LiÖm µ? ThËt lµ nguy hiÓm qu¸!..Ta cã thÓ cøu, c¸i khã lµ ph¶i t×m ®­îc d­îc liÖu ®Ó phèi thuèc!
11307	Kh«ng biÕt ph¶i cÇn nh÷ng d­îc liÖu g×?
11308	§©y lµ bİ quyÕt gia truyÒn, nh­ng ng­¬i lµ ®Ö tö Thiªn V­¬ng nªn ta nãi cho nghe! CÇn cã <color=Red>da th»n l»n ®á<color> vµ <color=Red>Lôc Thñ Quy<color>. T×m ®­îc hai thø nµy th× ®ång m«n cña ng­¬i sÏ ®­îc cøu
11309	Kh«ng biÕt cã thÓ t×m hai thø nµy ë ®©u?
11310	H¶?Bè cña TiÓu Ng­ bÖnh µ? Ng­¬i ®Õn chËm råi! Ta võa b¸n viªn Tú Bµ hoµn cuèi cïng cho ®Ö tö Thiªn V­¬ng. Hay lµ ng­¬i hái thö «ng ta xem
11311	Nghe nãi trong <color=Red>Phôc L­u ®éng<color> cã <color=Red>Th»n lµn ®á<color> vµ<color=Red>Lôc Thñ Quy<color>, cã ng­êi trªn <color=Red>Thiªn V­¬ng ®¶o<color> ®· nh×n thÊy. ChØ cÇn t×m ®­îc nã th× ®ång m«n sÏ ®­îc cøu
11312	Bæn tiÖm ®Òu lµ thÇn d­îc! Cã bÖnh sÏ khái bÖnh, kh«ng bÖnh sÏ kháe, gi¸ c¶ ph¶i ch¨ng. Mua mét İt chø?
11313	Nghe nãi trong <color=Red>Phôc L­u ®éng<color> cã <color=Red>Th»n lµn ®á<color> vµ<color=Red>Lôc Thñ Quy<color>, cã ng­êi trªn <color=Red>Thiªn V­¬ng ®¶o<color> ®· nh×n thÊy
11314	§a t¹ Ng« thÇn y!
11315	C¸ t­¬i võa míi ®¸nh lªn ®©y! Mau ®Õn mau ®i!
11316	Tr­íc ®©y ta lµ ng­êi b¸n hµng rong, tİch cãp ®­îc İt vèn, më tiÖm t¹p hãa nhá nµy
11317	Tr­íc ®©y ta lµ ng­êi b¸n hµng rong, tİch cãp ®­îc İt vèn, më tiÖm t¹p hãa nhá nµy
11318	H¹t sen chİnh lµ ®Æc s¶n cña bæn tiÖm, dÜ nhiªn lµ cã, chØ cã 500 l­îng th«i
11319	Cã ®ñ tiÒn råi h·y ®Õn mua ®i, h·y xem nh÷ng mãn hµng kh¸c tr­íc ®i.
11320	Nha m«n th«ng c¸o
11321	Ba L¨ng huyÖn<---->Nam Nh¹c trÊn
11322	Ba L¨ng huyÖn<---->Vò L¨ng s¬n
11323	Ba L¨ng huyÖn<---->ThÇn N«ng gi¸ 
11324	Ba L¨ng huyÖn<---->Miªu LÜnh
11325	Ba L¨ng huyÖn
11326	Ba L¨ng huyÖn
11327	Ba L¨ng huyÖn
11328	Ba L¨ng huyÖn
11329	Phİa tr­íc nguy hiÓm! Xin h·y quay vÒ rÌn luyÖn thªm!
11330	Phİa tr­íc nguy hiÓm! Xin h·y quay vÒ rÌn luyÖn thªm!
11331	Phİa tr­íc nguy hiÓm! Xin h·y quay vÒ rÌn luyÖn thªm!
11332	Ta nhê tr¸ng sÜ gióp ®i t×m hiÓu t×nh h×nh trong vâ l©m, t×nh h×nh hiÖn giê lµ:
11333	DŞ téc x©m l­îc ph­¬ng Nam, qu©n lang sãi tµn b¹o v« ®¹o. TriÒu ®×nh nhu nh­îc, kh«ng c¸ch chèng tr¶, chèn vâ l©m kh¾p Trung Nguyªn còng ®¸nh nhau kh«ng nghØ, kh«ng biÕt ®Õn bao giê míi ®oµn kÕt hîp lùc chèng Kim. Ng­¬i cã thÓ t×nh nguyÖn ®i th¨m dß giïm ta xem th¸i ®é cña c¸c m«n ph¸i ®èi víi viÖc phß Tèng diÖt Kim nh­ thÕ nµo kh«ng?
11334	DŞ téc x©m l­îc ph­¬ng Nam, qu©n lang sãi tµn b¹o v« ®¹o. TriÒu ®×nh nhu nh­îc, kh«ng c¸ch chèng tr¶, chèn vâ l©m kh¾p Trung Nguyªn còng ®¸nh nhau kh«ng nghØ, kh«ng biÕt ®Õn bao giê míi ®oµn kÕt hîp lùc chèng Kim. Ng­¬i cã thÓ t×nh nguyÖn ®i th¨m dß giïm ta xem th¸i ®é cña c¸c m«n ph¸i ®èi víi viÖc phß Tèng diÖt Kim nh­ thÕ nµo kh«ng?
11335	Minh chñ kh«ng cÇn lo l¾ng! ChØ cÇn ng­êi ng­êi ®ång lßng, hoµn toµn cã thÓ tiªu diÖt qu©n Kim. 
11336	Ng­¬i nãi rÊt ®óng! Nh­ng lµm sao chèn vâ l©m Trung Nguyªn cã thÓ ®oµn kÕt khi mµ vÉn x¶y ra néi chiÕn liªn miªn?
11337	RÊt biÕt ¬n v× tin tøc võa råi cña ng­¬i! VÒ sau cã thÓ ph¶i lµm phiÒn ng­¬i n÷a! §éc C« KiÕm xin c¶m ¬n tr­íc!
11338	Kh«ng d¸m! Lµm viÖc cho minh chñ còng nh­ cèng hiÕn cho thiªn h¹, ®©y còng lµ viÖc mµ ta nªn lµm. 
11339	Ng­êi ph¸t ng«n?H×nh nh­ cã sai sãt... Söa ch÷a tr¹ng th¸i ch­a lµm nhiÖm vô 
11340	RÊt tèt! Hy väng ng­¬i th­îng lé b×nh an! ë ®©y cã 10000 l­îng b¹c lµm lé phİ! H·y nhËn lÊy. 
11341	Qu¶ nhiªn nh­ ta dù liÖu, c¸c m«n ph¸i kh«ng ®ång lßng nh­ thÕ nµy th× lµm sao cã thÓ cïng chèng qu©n Kim? …¤i… 
11342	Dï g× ®i n÷a, còng xin ®a t¹ tin tøc cña ng­¬i!
11343	Ng­¬i hiÖn giê vÉn ch­a b¾t ®Çu tiÕn hµnh, xin h·y tiÕn hµnh nhanh lªn!
11344	Ng­¬i®Õn gÆp minh chñ ph¶i kh«ng?Ngµi ë trong ®¹i ®×nh! 
11345	Minh chñ vµ phu nh©n t×nh s©u nghÜa nÆng, cã mét ®øa con g¸i nhá, nh­ng nghŞch nh­ quû sø. 
11346	Hoµnh S¬n<---->Nam Nh¹c trÊn
11347	Hoµnh S¬n
11348	Mét con tuÊn m· ®øng n¬i gèc c©y, h×nh nh­ ®ang dáng tai lªn nghe lêi b¹n nãi
11349	B¹n ®­a HuyÕt Dïng hßa cho ngùa nuèt, ®ång thêi vËn khëi 'Xu©n Phong Vò Lé' Kú thuËt T©m ph¸p, m¾t cña B«n Háa dÇn dÇn s¸ng lªn. Cho ®Õn lóc nµy b¹n míi thËt sù lÜnh ngé ®­îc'Vò Lé phôc sinh' T©m ph¸p
11350	B«n Háa hİ vang lªn mét tiÕng nh­ sÊm ®éng ngang tai
11351	B¹n ®· ch÷a lnµh bÖnh cho B«n Háa
11352	§©y lµ con ngùa cã l«ng ®á nh­ m¸u, tªn gäi 'B«nHáa'
11353	Thiªn Lı m· kh«ng thiÕu, nh­ng ng­êi biÕt dïng ngùa hái cã mÊy ai!
11354	Anh hïng h·y xem! 
11355	NhÊt bang chi chñ, lµ mét nh©n vËt bËc thÇy lµm sao kh«ng biÕt ®©y rèt cuéc lµ ngùa g× chø? Thø lçi, xem ra t¹i h¹ ®· nh×n lÇm ng­êi!
11356	Kh«ng sai! Ng­êi qu¶ thËt lµ anh hïng. T¹i h¹ vèn ch¼ng muèn b¸n con ngùa nµy ®©u, nh­ng v× ®ang cÇn gÊp 1000 l­îng b¹c, v· l¹i nh×n thÊy anh hïng còng thËt sù thİch nã nªn nĞn lßng mµ b¸n nã cho anh hïng, mong r»ng anh hïng h·y th­¬ng yªu nu«i d­ìng nã 
11357	Kh«ng sai! Ng­êi qu¶ thËt lµ anh hïng. T¹i h¹ vèn ch¼ng muèn b¸n con ngùa nµy ®©u, nh­ng v× ®ang cÇn gÊp 1500 l­îng b¹c, v· l¹i nh×n thÊy anh hïng còng thËt sù thİch nã nªn nĞn lßng mµ b¸n nã cho anh hïng, mong r»ng anh hïng h·y th­¬ng yªu nu«i d­ìng nã 
11358	Ngùa ¬i ngùa! Tõ ®©y vÒ sau ng­¬i h·y ®i theo vŞ anh hïng nµy nhĞ, nhÊt ®Şnh ph¶i ngoan ngo·n ®ã!
11359	Ta hiÖn giê trong ng­êi kh«ng mang theo ®ñ ng©n l­îng, huynh t¹m thêi cÇm ®ì sè tiÒn nµy vËy!
11360	Kh«ng lÏ sè tiÒn nµy l¹i lµm khã anh hïng sao
11361	Kh¸ch quan! §· ®Õn Hoµnh s¬n nhÊt ®Şnh ph¶i thö trµ V©n Vô ë chç chóng ta ®Êy. 
11362	 'Danh s¬n danh thñy xuÊt danh trµ', trµ V©n Vô lµ ®Æc s¶n cña Hoµnh s¬n chóng ta tõ l©u ®· thµnh danh, sím ®· ®­îc liÖt vµo danh s¸ch cèng phÈm ®êi §­êng. 
11363	Mïi vŞ trµ V©n Vô rÊt nång, h­¬ng khİ ngµo ng¹t, tinh khiÕt mµ kh«ng nh¹t, nång mµ kh«ng ch¸t, pha lªn 1 Êm trµ, kh«ng chØ cã thÓ ®­îc gi¶i kh¸t mµ cßn cã thÓ gi¶i ®éc
11364	Trong thiªn h¹ c¸c m«n ph¸i do n÷ nhi s¸ng lËp th× bæn m«n ®øng ®Çu!
11365	§Ö tö bæn m«n kh«ng nh÷ng vâ nghÖ cao c­êng, cÇm k× th­ häa ®Òu tinh th«ng! 
11366	Ai nãi giang hå lµ thÕ giíi cña nam nh©n th× cø nh×n bæn ph¸i mµ lµm g­¬ng
11367	Bæn ph¸i chØ nhËn ®Ö tö n÷.
11368	Cã muèn gia nhËp bæn ph¸i kh«ng?
11369	Ng­¬i kh«ng thuéc hÖ Thñy, kh«ng thÓ gia nhËp bæn m«n!
11370	ChØ cÇn ch­a gia nhËp m«n ph¸i kh¸c lµ cã thÓ gia nhËp bæn m«n!
11371	Bæn ph¸i chØ nhËn ®Ö tö n÷.
11372	Hoan Nghªnh b¹n gia nhËp Nga Mi ph¸i! 
11373	C¨n b¶n cña ng­¬i cßn kĞm l¾m! H·y ®i luyÖn tËp thªm, bao giê ®Õn cÊp 10 l¹i ®Õn t×m ta!
11374	MÊy ng­êi chóng ta t©m ®Çu ı hîp, muèn kÕt nghÜa Kim lan, muèn ®¹i s­ lµm chñ. 
11375	Cã ph¶i thİ chñ muèn cóng mét İt tiÒn h­¬ng qu¶ cho bå t¸t kh«ng
11376	Ta kh«ng mang nhiÒu tiÒn, hay lµ lÇn sau ®i. 
11377	Sau khi §éc C« §¹i HiÖp cña Hoµnh S¬n lµm Vâ L©m Minh Chñ, nam Nh¹c TrÊn nhá cña chóng ta còng n¸o nhiÖt h¼n lªn; c¸c hiÖp kh¸ch kiÕm hiÖp ®Õn ®©y rÊt nhiÒu, lµm ¨n bu«n b¸n cña qu¸n r­îu nhá nµy còng ®¾t h¬n tr­íc
11378	Ng­êi còng lªn nói b¸i kiÕn §éc C« §¹i hiÖp sao? Nh­ng «ng Êy lµ thÇn t­îng cña ta. GÆp ®­îc «ng ta, phiÒn «ng Êy viÕt cho ta mét ch÷ 
11379	ThÕ nµß? §ång ı gióp l·o kh«ng?
11380	Qu¶ nhiªn ®· ch÷a lµnh, kh«ng biÕt ta ph¶i t¹ ¬n ng­¬ithÕ nµo ®©y!
11381	Tuy B«n Ho¶ kh«ng biÕt nãi nh­ng ta nh×n thÊy nã rÊt nhí ng­¬i
11382	B¹n rÎ! Kh«ng cã viÖc g× th× nªn häc mét chót nghÒ nghiÖp, kh«ng nªn c¶ ngµy v¸c kiÕm chĞm chĞm giÕt giÕt. 
11383	Kh«ng cÇn tiÓu huynh ®Ö ra tay. L·o H¸n cã quen mét ng­êi, y thuËt tinh th«ng, chØ bã tay víi nh÷ng chøng bÖnh qu¸ nghiªm träng, l¹i kh«ng t×m ®­îc ng­êi ®¸ng tin cËy. Mong ng­¬icã thÓ gióp l·o mét tay!
11384	§­îc! Ta cã bøc th­ nµy, n¨m x­a ng­êi ®ã ®· chŞu ©n ®øc cña l·o, ng­¬i h·y giao cho ng­êi ®ã, «ng ta nhÊt ®Şnh sÏ ®Õn. Sau khi trŞ xong cho B«n Háa, ta sÏ xin «ng ta d¹y cho ng­¬i thuËt 'Håi ThÓ §Ò Tinh'
11385	D­îc V­¬ng Cèc? B¶ §¹o Nh©n? Ha ha! TiÓu tö vµ «ng ta còng cã duyªn ®Êy! LÇn nµy nhÊt ®Şnh sÏ ®­îc, nÕu kh«ng sÏ kh«ng cßn mÆt mòi ®Ó gÆp «ng.
11386	Bµnh §¹i Gia kh«ng cÇn kh¸ch khİ, ta còng nhê ®ã mµ häc ®­îc İt nhiÒu b¶n lÜnh, còng ®­îc lîi phÇn nµo
11387	Con ta cßn sèng còng lín gièng nh­ ng­¬i, råi chØ ®¸ng tiÕc lóc nã 15 tuæi ®· bŞ bÖnh chÕt ®Ó mét m×nh l·o sèng c« ®éc thÕ nµy
11388	Ta muèn lªn Hoµnh S¬n häc vâ, muèn lµm ng­êi nh­ §éc C« §¹i HiÖp, diÖt trõ c­êng b¹o, gióp ®ì kÎ yÕu, thay trêi hµnh ®¹o, uy phong lÉm liÖt!
11389	Ta muèn ®i häc kinh th­, nh­ng cha ta kh«ng cho, nãi con g¸i ®i häc kh«ng thÓ ra tiÕn cö c«ng danh, chØ lµ l·ng phİ tiÒn. 
11390	Cha ta cø ®¸nh ta, nãi ta lµ kÎ tiªu tiÒn, ngay c¶ lóc cã mÑ ta còng ®¸nh. NÕu nh­ ta cã b¶n lÜnh nh­ huynh, cha ta sÏ kh«ng cßn ®¸nh ta n÷a
11391	Nghe nãi phu nh©n cña §éc C« §¹i HiÖp kh«ng chØ râ vâ nghÖ cao c­êng, mµ cßn lµ mét mü nh©n n÷a 
11392	Nghe nãi §éc C« §¹i HiÖp vµ §éc C« phu nh©n vèn lµ kÎ thï, kh«ng ngê l¹i yªu nhau vøt bá hiÒm nghi,kÕt thµnh gia quyÕn. Trªn giang hå cßn l­u l¹i mét giai tho¹i ®Êy. 
11393	Con g¸i §éc C« §¹i HiÖp §éc C« V¨n th­êng ®Õn thŞ trÊn ch¬i, lµ ng­êi nghŞch ngîm lanh lîi
11394	Ta thËt xui xÎo, ®Õn b©y giê còng ch­a cã con trai, ch¼ng lÏ TriÖu Gia ta thËt ®øt ®o¹n h­¬ng ho¶ råi sao?
11395	§éc C« phu nh©n thËt cã phóc, t­íng c«ng lµ mét ®¹i anh hïng,thËt khiÕn ta ng­ìng mé 
11396	Quan träng nhÊt cña mét ®êi con g¸i chİnh lµ kh«ng nªn g¶ nhÇm ng­êi. Sau nµy ta còng ph¶i lÊy mét §¹i hiÖp cã t×nh c¶m dŞu dµng
11397	Ng­êi còng lªn nói b¸i kiÕn §éc C« §¹i hiÖp sao? Nh­ng «ng Êy lµ thÇn t­îng cña ta. GÆp ®­îc «ng ta, phiÒn «ng Êy viÕt cho ta mét ch÷ 
11398	§­êng m«n hïng cø Xuyªn Thôc, ¸m khİ vµ háa khİ ®· lõng danh thiªn h¹. 
11399	Ng­êi trong giang hå nghe ®Õn §­êng m«n th¶y ®Òu biÕn s¾c, ®ñ thÊy sù lîi h¹i cña bæn m«n
11400	C¸i g× lµ 'Vâ l©m chİnh ®¹o, d©n téc ®¹i nghÜa'? Toµn lµ bän l¸o toĞt. Bæn m«n kh«ng ­a bän chİnh ®¹o, còng ch¼ng kÕt giao víi tµ ®¹o. 
11401	Muèn gia nhËp bæn m«n kh«ng ph¶i lµ chuyÖn ®¬n gi¶n!
11402	Cã muèn gia nhËp bæn ph¸i kh«ng?
11403	Ng­¬i kh«ng thuéc hÖ Méc, kh«ng thÓ gia nhËp bæn m«n!
11404	Ch­a gia nhËp m«n ph¸i kh¸c míi cã thÓ gia nhËp bæn m«n
11405	Hoan Nghªnh b¹n gia nhËp §­êng M«n!
11406	C¨n b¶n cña ng­¬i cßn kĞm l¾m! H·y ®i luyÖn tËp thªm, bao giê ®Õn cÊp 10 l¹i ®Õn t×m ta!
11407	Gi¸o chñ cña bæn gi¸o lµ Hoµn Nhan Hïng LiÖt. Danh chÊn thiªn h¹! Hoµng ®Õ Kim quèc còng ph¶i nh­êng 3 phÇn
11408	Cao thñ cña bæn gi¸o nhiÒu v« sè! Nh©n tµi ngäa hæ tµng long
11409	Cã muèn gia nhËp bæn gi¸o kh«ng?
11410	Ng­¬i kh«ng thuéc hÖ Háa, kh«ng thÓ gia nhËp bæn gi¸o!
11411	Ch­a gia nhËp m«n ph¸i kh¸c míi cã thÓ gia nhËp bæn gi¸o
11412	Hoan Nghªnh b¹n gia nhËp Thiªn NhÉn gi¸o! 
11413	§Ö tö bæn gi¸o toµn lµ anh hïng xuÊt chóng. KĞm câi nh­ ng­¬i kh«ng xøng ®¸ng vµo bæn gi¸o!
11414	Bang chñ D­¬ng Anh vâ nghÖ cao c­êng, gan d¹ h¬n ng­êi, kh«ng kĞm g× tu mi nam tö!
11415	Bæn m«n quy luËt uy nghiªm, ng­êi ®«ng thÕ m¹nh! Kh«ng ai trong thiªn h¹ d¸m coi khinh!
11416	Bæn bang võa chèng Kim võa kh¸ng Tèng! Huynh ®Ö ®Òu xuÊt th©n lµ d©n nghÌo, phiªu b¹t giang hå lµ v× kÕ sinh nhai! Ai lµm vua bän ta ch¶ cÇn quan t©m
11417	Cã muèn gia nhËp bæn gi¸o kh«ng?
11418	§Ö tö bæn bang toµn lµ anh hïng xuÊt chóng. KĞm câi nh­ ng­¬i kh«ng xøng ®¸ng vµo bæn bang!
11419	Ch­a gia nhËp m«n ph¸i kh¸c míi cã thÓ gia nhËp bæn bang
11420	Thiªn V­¬ng bang luyÖn tËp cùc khæ, yÕu ®uèi nh­ c« n­¬ng kh«ng thİch hîp ®©u!
11421	Hoan Nghªnh b¹n gia nhËp Thiªn V­¬ng bang! 
11422	C¨n b¶n cña ng­¬i cßn kĞm l¾m! H·y ®i luyÖn tËp thªm, bao giê ®Õn cÊp 10 l¹i ®Õn t×m ta!
11423	Muèn mua binh khİ nµo? Cø tïy ı chän lùa. Muèn ChÕ t¹o Trang bŞ HuyÒn Tinh hoÆc Trang bŞ Hoµng Kim cã thÓ ®Õn t×m ta. §¶m b¶o chÊt l­îng!
11424	Thiªn h¹ vâ häc, 'B¾c t«n ThiÕu l©m, nam sïng Vâ §ang'. Ch¾c ng­¬i ®· tõng nghe qua?
11425	Vâ c«ng bæn ph¸i lÊy tÜnh chÕ ®éng, lÊy nhu kh¾c c­¬ng, lÊy ng¾n th¾ng dµi, lÊy chËm ®¸nh nhanh, lÊy ı vËn khİ, lÊy khİ vËn th©n, ®¸nh sau tíi tr­íc. Khiªm tèn ®iÒm ®¹m, lÊy v« h×nh th¾ng h÷u h×nh, ®ã lµ c¶nh giíi vâ häc tèi cao!
11426	Vâ nghÖ bæn m«n cã 'ngò bÊt truyÒn': yÕu ®uèi, hiÓm ®éc, h¸o th¾ng, cuång töu, gian d©m sÏ kh«ng truyÒn vâ c«ng
11427	Cã muèn gia nhËp bæn m«n kh«ng?
11428	Ng­¬i kh«ng thuéc hÖ Thæ, kh«ng thÓ gia nhËp bæn m«n!
11429	Ch­a gia nhËp m«n ph¸i kh¸c míi cã thÓ gia nhËp bæn m«n
11430	Hoan Nghªnh b¹n gia nhËp Vâ §ang ph¸i! 
