Ð§¹û	ÊÇ·ñÇ°×º	ÎåÐÐÒªÇó	µÈ¼¶ÒªÇó	ÊôÐÔµ÷ÕûÀà±ð	²ÎÊý1×îÐ¡Öµ	²ÎÊý1×î´óÖµ	²ÎÊý2×îÐ¡Öµ	²ÎÊý2×î´óÖµ	²ÎÊý3×îÐ¡Öµ	²ÎÊý3×î´óÖµ	Ð§¹ûËµÃ÷
Ô­¸ñµ²£¨8¼¶£©				226	2	3	-1	-1	0	0	0
Ô­¸ñµ²£¨9¼¶£©				226	3	3	-1	-1	0	0	0
Ô­¸ñµ²£¨10¼¶£©				226	3	4	-1	-1	0	0	0
Ô­¸ñµ²£¨11¼¶£©				226	4	4	-1	-1	0	0	0
Ô­¸ñµ²£¨12¼¶£©				226	4	5	-1	-1	0	0	0
Ô­¸ñµ²£¨13¼¶£©				226	5	5	-1	-1	0	0	0
Ô­¸ñµ²£¨14¼¶£©				226	5	6	-1	-1	0	0	0
Ô­¸ñµ²£¨15¼¶£©				226	6	6	-1	-1	0	0	0
Ô­¸ñµ²£¨16¼¶£©				226	6	7	-1	-1	0	0	0
Ô­¸ñµ²£¨17¼¶£©				226	7	7	-1	-1	0	0	0
Ô­¸ñµ²£¨18¼¶£©				226	7	8	-1	-1	0	0	0
Ô­¸ñµ²£¨19¼¶£©				226	8	8	-1	-1	0	0	0
Ô­¸ñµ²£¨20¼¶£©				226	8	9	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨1¼¶£©				123	10	20	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨2¼¶£©				123	20	30	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨3¼¶£©				123	30	40	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨4¼¶£©				123	40	50	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨5¼¶£©				123	50	60	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨6¼¶£©				123	60	70	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨7¼¶£©				123	70	80	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨8¼¶£©				123	80	90	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨9¼¶£©				123	99	100	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨10¼¶£©				123	100	110	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨11¼¶£©				123	110	120	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨12¼¶£©				123	120	130	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨13¼¶£©				123	130	140	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨14¼¶£©				123	140	150	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨15¼¶£©				123	150	160	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨16¼¶£©				123	160	170	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨17¼¶£©				123	170	180	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨18¼¶£©				123	180	190	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨19¼¶£©				123	190	200	-1	-1	0	0	0
Ô­Íâ±ùµãÊý£¨20¼¶£©				123	200	210	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨1¼¶£©				243	2	2	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨2¼¶£©				243	3	3	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨3¼¶£©				243	4	4	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨4¼¶£©				243	5	10	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨5¼¶£©				243	10	15	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨6¼¶£©				243	20	25	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨7¼¶£©				243	30	35	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨8¼¶£©				243	40	45	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨9¼¶£©				243	50	55	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨10¼¶£©				243	60	65	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨11¼¶£©				243	70	75	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨12¼¶£©				243	80	85	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨13¼¶£©				243	90	95	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨14¼¶£©				243	100	105	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨15¼¶£©				243	110	115	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨16¼¶£©				243	120	125	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨17¼¶£©				243	130	135	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨18¼¶£©				243	140	145	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨19¼¶£©				243	150	155	-1	-1	0	0	0
¶Ô¹¥»÷¼¼ÄÜ¼Ó³É£¨20¼¶£©				243	160	165	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ81				239	81	81	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ101				239	101	101	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ126				239	126	126	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ158				239	158	158	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ201				239	201	201	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ261				239	261	261	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ81				240	81	81	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ101				240	101	101	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ126				240	126	126	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ158				240	158	158	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ201				240	201	201	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ261				240	261	261	-1	-1	0	0	0
ÐÂÍâ¹¦¹¥ËÙ29				239	29	29	-1	-1	0	0	0
ÐÂÄÚ¹¦¹¥ËÙ29				240	29	29	-1	-1	0	0	0
Ô­ÌåÁ¦(1¼¶)				93	10	10	-1	-1	0	0	0
Ô­ÌåÁ¦(2¼¶)				93	30	30	-1	-1	0	0	0
Ô­ÌåÁ¦(3¼¶)				93	50	50	-1	-1	0	0	0
Ô­ÌåÁ¦(4¼¶)				93	70	70	-1	-1	0	0	0
Ô­ÌåÁ¦(5¼¶)				93	90	90	-1	-1	0	0	0
Ô­ÌåÁ¦(6¼¶)				93	110	110	-1	-1	0	0	0
Ô­ÌåÁ¦(7¼¶)				93	130	130	-1	-1	0	0	0
Ô­ÌåÁ¦(8¼¶)				93	150	150	-1	-1	0	0	0
Ô­ÌåÁ¦(9¼¶)				93	170	170	-1	-1	0	0	0
Ô­ÌåÁ¦(10¼¶)				93	190	190	-1	-1	0	0	0
Ô­ÌåÁ¦(11¼¶)				93	210	210	-1	-1	0	0	0
Ô­ÌåÁ¦(12¼¶)				93	230	230	-1	-1	0	0	0
Ô­ÌåÁ¦(13¼¶)				93	250	250	-1	-1	0	0	0
Ô­ÌåÁ¦(14¼¶)				93	270	270	-1	-1	0	0	0
Ô­ÌåÁ¦(15¼¶)				93	290	290	-1	-1	0	0	0
Ô­ÌåÁ¦(16¼¶)				93	310	310	-1	-1	0	0	0
Ô­ÌåÁ¦(17¼¶)				93	330	330	-1	-1	0	0	0
Ô­ÌåÁ¦(18¼¶)				93	350	350	-1	-1	0	0	0
Ô­ÌåÁ¦(19¼¶)				93	370	370	-1	-1	0	0	0
Ô­ÌåÁ¦(20¼¶)				93	390	390	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(1¼¶)				246	100	100	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(2¼¶)				246	200	200	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(3¼¶)				246	300	300	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(4¼¶)				246	400	400	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(5¼¶)				246	500	500	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(6¼¶)				246	600	600	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(7¼¶)				246	700	700	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(8¼¶)				246	800	800	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(9¼¶)				246	900	900	-1	-1	0	0	0
ÎåÐÐÇ¿»¯Öµ(10¼¶)				246	1000	1000	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(1¼¶)				247	100	100	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(2¼¶)				247	200	200	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(3¼¶)				247	250	250	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(4¼¶)				247	400	400	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(5¼¶)				247	500	500	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(6¼¶)				247	600	600	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(7¼¶)				247	700	700	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(8¼¶)				247	800	800	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(9¼¶)				247	900	900	-1	-1	0	0	0
ÎåÐÐÈõ»¯Öµ(10¼¶)				247	1000	1000	-1	-1	0	0	0
ºáÉ¨Ç§¾ü2				139	3	3	-1	-1	319	319	0
V« T­íng Tr¶m 				139	3	3	-1	-1	321	321	0
Truy Phong QuyÕt 				139	3	3	-1	-1	325	325	0
Truy Tinh Trôc NguyÖt 				139	3	3	-1	-1	323	323	0
Ph¸ Thiªn Tr¶m 				139	3	3	-1	-1	322	322	0
Tam Nga TÒ TuyÕt 				139	3	3	-1	-1	328	328	0
Phong S­¬ng To¸i ¶nh 				139	3	3	-1	-1	380	380	0
B¨ng Tung V« ¶nh 				139	3	3	-1	-1	336	336	0
B¨ng T©m Tiªn Tö  				139	3	3	-1	-1	337	337	0
¢m Phong Thùc Cèt 				139	3	3	-1	-1	353	353	0
HuyÒn ¢m Tr¶m 				139	3	3	-1	-1	355	355	0
NhiÕp Hån NguyÖt ¶nh				139	3	3	-1	-1	339	339	0
B¹o Vò Lª Hoa				139	3	3	-1	-1	302	302	0
Cöu Cung Phi Tinh				139	3	3	-1	-1	342	342	0
Phi Long T¹i Thiªn 				139	3	3	-1	-1	357	357	0
Thiªn H¹ V« CÈu 				139	3	3	-1	-1	359	359	0
V©n Long KÝch				139	3	3	-1	-1	361	361	0
Thiªn Ngo¹i L­u Tinh				139	3	3	-1	-1	362	362	0
<<Î´·­Òë>>				139	3	3	-1	-1	365	365	0
Nh©n KiÕm Hîp NhÊt  				139	3	3	-1	-1	368	368	0
Ng¹o TuyÕt Tiªu Phong 				139	3	3	-1	-1	372	372	0
L«i ®éng Cöu Thiªn 				139	3	3	-1	-1	375	375	0
ÉúÃü»Ø¸´Ð§ÂÊ(1¼¶)				190	1	1	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(2¼¶)				190	2	2	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(3¼¶)				190	3	3	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(4¼¶)				190	4	4	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(5¼¶)				190	5	5	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(6¼¶)				190	6	6	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(7¼¶)				190	7	7	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(8¼¶)				190	8	8	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(9¼¶)				190	9	9	-1	-1	0	0	0
ÉúÃü»Ø¸´Ð§ÂÊ(10¼¶)				190	10	10	-1	-1	0	0	0
ÍâÆÕ%£¨1¼¶£©				126	5	5	-1	-1	6	6	0
ÍâÆÕ%£¨2¼¶£©				126	10	10	-1	-1	6	6	0
ÍâÆÕ%£¨3¼¶£©				126	15	15	-1	-1	6	6	0
ÍâÆÕ%£¨4¼¶£©				126	20	20	-1	-1	6	6	0
ÍâÆÕ%£¨5¼¶£©				126	25	25	-1	-1	6	6	0
ÍâÆÕ%£¨6¼¶£©				126	30	30	-1	-1	6	6	0
ÍâÆÕ%£¨7¼¶£©				126	35	35	-1	-1	6	6	0
ÍâÆÕ%£¨8¼¶£©				126	40	40	-1	-1	6	6	0
ÍâÆÕ%£¨9¼¶£©				126	45	45	-1	-1	6	6	0
ÍâÆÕ%£¨10¼¶£©				126	50	50	-1	-1	6	6	0
ÍâÆÕ%£¨11¼¶£©				126	55	55	-1	-1	6	6	0
ÍâÆÕ%£¨12¼¶£©				126	60	60	-1	-1	6	6	0
ÍâÆÕ%£¨13¼¶£©				126	65	65	-1	-1	6	6	0
ÍâÆÕ%£¨14¼¶£©				126	70	70	-1	-1	6	6	0
ÍâÆÕ%£¨15¼¶£©				126	75	75	-1	-1	6	6	0
ÍâÆÕ%£¨16¼¶£©				126	80	80	-1	-1	6	6	0
ÍâÆÕ%£¨17¼¶£©				126	85	85	-1	-1	6	6	0
ÍâÆÕ%£¨18¼¶£©				126	90	90	-1	-1	6	6	0
ÍâÆÕ%£¨19¼¶£©				126	95	95	-1	-1	6	6	0
ÍâÆÕ%£¨20¼¶£©				126	100	100	-1	-1	6	6	0
Hµng Long BÊt Vò  				139	1	1	-1	-1	14	14	0
<<Î´·­Òë>>				139	1	1	-1	-1	8	8	0
Long Tr¶o Hæ Tr¶o				139	1	1	-1	-1	271	271	0
Kim Cang Phôc Ma				139	1	1	-1	-1	10	10	0
ThiÕu L©m C«n ph¸p				139	1	1	-1	-1	4	4	0
Hoµnh T¶o Lôc Hîp				139	1	1	-1	-1	11	11	0
ThiÕu L©m §ao ph¸p				139	1	1	-1	-1	6	6	0
Ma Ha V« L­îng				139	1	1	-1	-1	19	19	0
Tr¶m Long quyÕt				139	1	1	-1	-1	29	29	0
Thiªn V­¬ng  Chïy Ph¸p				139	1	1	-1	-1	26	26	0
Hµng V©n QuyÕt				139	1	1	-1	-1	31	31	0
Thõa Long QuyÕt 				139	1	1	-1	-1	324	324	0
Håi Phong L¹c Nh¹n				139	1	1	-1	-1	30	30	0
Thiªn V­¬ng  Th­¬ng ph¸p				139	1	1	-1	-1	23	23	0
D­¬ng Quan Tam §iÖp				139	1	1	-1	-1	35	35	0
HuyÕt ChiÕn B¸t Ph­¬ng				139	1	1	-1	-1	41	41	0
Kinh L«i Tr¶m 				139	1	1	-1	-1	34	34	0
Thiªn V­¬ng  §ao ph¸p				139	1	1	-1	-1	24	24	0
B¸t Phong Tr¶m				139	1	1	-1	-1	37	37	0
V« T©m Tr¶m 				139	1	1	-1	-1	32	32	0
NhÊt DiÖp Tri Thu				139	1	1	-1	-1	85	85	0
Nga Mi KiÕm ph¸p				139	1	1	-1	-1	77	77	0
Th«i Song Väng NguyÖt				139	1	1	-1	-1	385	385	0
BÊt DiÖt BÊt TuyÖt				139	1	1	-1	-1	88	88	0
Phiªu TuyÕt Xuyªn V©n 				139	1	1	-1	-1	80	80	0
<<Î´·­Òë>>				139	1	1	-1	-1	79	79	0
Tø T­îng §ång Quy				139	1	1	-1	-1	82	82	0
<<Î´·­Òë>>				139	1	1	-1	-1	91	91	0
Phong Hoa TuyÕt NguyÖt				139	1	1	-1	-1	99	99	0
Thóy Yªn §ao ph¸p				139	1	1	-1	-1	95	95	0
Vò §¶ Lª Hoa				139	1	1	-1	-1	105	105	0
Môc D· L­u Tinh				139	1	1	-1	-1	108	108	0
Phong QuyÓn Tµn TuyÕt				139	1	1	-1	-1	102	102	0
<<Î´·­Òë>>				139	1	1	-1	-1	97	97	0
Phï V©n T¸n TuyÕt				139	1	1	-1	-1	113	113	0
BÝch H¶i TriÒu Sinh				139	1	1	-1	-1	111	111	0
§éc Sa ch­ëng				139	1	1	-1	-1	63	63	0
Ngò §éc Ch­ëng Ph¸p				139	1	1	-1	-1	62	62	0
U Minh Kh« L©u				139	1	1	-1	-1	68	68	0
Thiªn C­¬ng §Þa S¸t thñ 				139	1	1	-1	-1	71	71	0
HuyÕt §ao §éc S¸t				139	1	1	-1	-1	65	65	0
Ngò §éc §ao ph¸p				139	1	1	-1	-1	60	60	0
B¸ch §éc Xuyªn T©m 				139	1	1	-1	-1	384	384	0
Chu C¸p Thanh Minh				139	1	1	-1	-1	74	74	0
TÝch LÞch ®¬n				139	1	1	-1	-1	45	45	0
§­êng M«n ¸m khÝ 				139	1	1	-1	-1	43	43	0
Truy T©m TiÔn				139	1	1	-1	-1	50	50	0
TiÓu Lý Phi §ao				139	1	1	-1	-1	249	249	0
M¹n Thiªn Hoa Vò 				139	1	1	-1	-1	54	54	0
Thiªn La §Þa Vâng				139	1	1	-1	-1	58	58	0
§o¹t Hån Tiªu				139	1	1	-1	-1	47	47	0
T¸n Hoa Tiªu 				139	1	1	-1	-1	341	341	0
KiÕn Nh©n ThÇn Thñ 				139	1	1	-1	-1	122	122	0
C¸i Bang Ch­ëng Ph¸p				139	1	1	-1	-1	116	116	0
Gi¸ng Long Ch­ëng 				139	1	1	-1	-1	274	274	0
<<Î´·­Òë>>				139	1	1	-1	-1	128	128	0
Diªn M«n Th¸c B¸t				139	1	1	-1	-1	119	119	0
C¸i Bang Bæng ph¸p				139	1	1	-1	-1	115	115	0
§¶ CÈu bæng				139	1	1	-1	-1	124	124	0
Bæng §¶ ¸c CÈu				139	1	1	-1	-1	125	125	0
Tµn D­¬ng Nh­ HuyÕt				139	1	1	-1	-1	135	135	0
Thiªn NhÉn  M©u ph¸p				139	1	1	-1	-1	132	132	0
LiÖt Háa T×nh Thiªn 				139	1	1	-1	-1	141	141	0
Th©u Thiªn Ho¸n NhËt				139	1	1	-1	-1	142	142	0
§¬n ChØ LiÖt DiÖm				139	1	1	-1	-1	145	145	0
Thiªn NhÉn  §ao ph¸p				139	1	1	-1	-1	131	131	0
<<Î´·­Òë>>				139	1	1	-1	-1	138	138	0
<<Î´·­Òë>>				139	1	1	-1	-1	148	148	0
Né L«i ChØ 				139	1	1	-1	-1	153	153	0
Vâ §ang QuyÒn Ph¸p				139	1	1	-1	-1	152	152	0
<<Î´·­Òë>>				139	1	1	-1	-1	164	164	0
<<Î´·­Òë>>				139	1	1	-1	-1	165	165	0
Th­¬ng H¶i Minh NguyÖt				139	1	1	-1	-1	155	155	0
Vâ §ang KiÕm ph¸p				139	1	1	-1	-1	151	151	0
KiÕm Phi Kinh Thiªn				139	1	1	-1	-1	158	158	0
Tam Hoµn Thao NguyÖt				139	1	1	-1	-1	267	267	0
H« Phong Ph¸p				139	1	1	-1	-1	169	169	0
C«n L«n §ao ph¸p				139	1	1	-1	-1	167	167	0
NhÊt KhÝ Tam Thanh Phï 				139	1	1	-1	-1	178	178	0
Cuång Phong SËu §iÖn				139	1	1	-1	-1	176	176	0
Cuång L«i ChÊn §Þa 				139	1	1	-1	-1	179	179	0
C«n L«n KiÕm ph¸p				139	1	1	-1	-1	168	168	0
Thiªn TÕ TÊn L«i  				139	1	1	-1	-1	172	172	0
Ngò L«i Ch¸nh Ph¸p				139	1	1	-1	-1	182	182	0
Hµng Long BÊt Vò  				139	2	2	-1	-1	14	14	0
<<Î´·­Òë>>				139	2	2	-1	-1	8	8	0
Long Tr¶o Hæ Tr¶o				139	2	2	-1	-1	271	271	0
Kim Cang Phôc Ma				139	2	2	-1	-1	10	10	0
ThiÕu L©m C«n ph¸p				139	2	2	-1	-1	4	4	0
Hoµnh T¶o Lôc Hîp				139	2	2	-1	-1	11	11	0
ThiÕu L©m §ao ph¸p				139	2	2	-1	-1	6	6	0
Ma Ha V« L­îng				139	2	2	-1	-1	19	19	0
Tr¶m Long quyÕt				139	2	2	-1	-1	29	29	0
Thiªn V­¬ng  Chïy Ph¸p				139	2	2	-1	-1	26	26	0
Hµng V©n QuyÕt				139	2	2	-1	-1	31	31	0
Thõa Long QuyÕt 				139	2	2	-1	-1	324	324	0
Håi Phong L¹c Nh¹n				139	2	2	-1	-1	30	30	0
Thiªn V­¬ng  Th­¬ng ph¸p				139	2	2	-1	-1	23	23	0
D­¬ng Quan Tam §iÖp				139	2	2	-1	-1	35	35	0
HuyÕt ChiÕn B¸t Ph­¬ng				139	2	2	-1	-1	41	41	0
Kinh L«i Tr¶m 				139	2	2	-1	-1	34	34	0
Thiªn V­¬ng  §ao ph¸p				139	2	2	-1	-1	24	24	0
B¸t Phong Tr¶m				139	2	2	-1	-1	37	37	0
V« T©m Tr¶m 				139	2	2	-1	-1	32	32	0
NhÊt DiÖp Tri Thu				139	2	2	-1	-1	85	85	0
Nga Mi KiÕm ph¸p				139	2	2	-1	-1	77	77	0
Th«i Song Väng NguyÖt				139	2	2	-1	-1	385	385	0
BÊt DiÖt BÊt TuyÖt				139	2	2	-1	-1	88	88	0
Phiªu TuyÕt Xuyªn V©n 				139	2	2	-1	-1	80	80	0
<<Î´·­Òë>>				139	2	2	-1	-1	79	79	0
Tø T­îng §ång Quy				139	2	2	-1	-1	82	82	0
<<Î´·­Òë>>				139	2	2	-1	-1	91	91	0
Phong Hoa TuyÕt NguyÖt				139	2	2	-1	-1	99	99	0
Thóy Yªn §ao ph¸p				139	2	2	-1	-1	95	95	0
Vò §¶ Lª Hoa				139	2	2	-1	-1	105	105	0
Môc D· L­u Tinh				139	2	2	-1	-1	108	108	0
Phong QuyÓn Tµn TuyÕt				139	2	2	-1	-1	102	102	0
<<Î´·­Òë>>				139	2	2	-1	-1	97	97	0
Phï V©n T¸n TuyÕt				139	2	2	-1	-1	113	113	0
BÝch H¶i TriÒu Sinh				139	2	2	-1	-1	111	111	0
§éc Sa ch­ëng				139	2	2	-1	-1	63	63	0
Ngò §éc Ch­ëng Ph¸p				139	2	2	-1	-1	62	62	0
U Minh Kh« L©u				139	2	2	-1	-1	68	68	0
Thiªn C­¬ng §Þa S¸t thñ 				139	2	2	-1	-1	71	71	0
HuyÕt §ao §éc S¸t				139	2	2	-1	-1	65	65	0
Ngò §éc §ao ph¸p				139	2	2	-1	-1	60	60	0
B¸ch §éc Xuyªn T©m 				139	2	2	-1	-1	384	384	0
Chu C¸p Thanh Minh				139	2	2	-1	-1	74	74	0
TÝch LÞch ®¬n				139	2	2	-1	-1	45	45	0
§­êng M«n ¸m khÝ 				139	2	2	-1	-1	43	43	0
Truy T©m TiÔn				139	2	2	-1	-1	50	50	0
TiÓu Lý Phi §ao				139	2	2	-1	-1	249	249	0
M¹n Thiªn Hoa Vò 				139	2	2	-1	-1	54	54	0
Thiªn La §Þa Vâng				139	2	2	-1	-1	58	58	0
§o¹t Hån Tiªu				139	2	2	-1	-1	47	47	0
T¸n Hoa Tiªu 				139	2	2	-1	-1	341	341	0
KiÕn Nh©n ThÇn Thñ 				139	2	2	-1	-1	122	122	0
C¸i Bang Ch­ëng Ph¸p				139	2	2	-1	-1	116	116	0
Gi¸ng Long Ch­ëng 				139	2	2	-1	-1	274	274	0
<<Î´·­Òë>>				139	2	2	-1	-1	128	128	0
Diªn M«n Th¸c B¸t				139	2	2	-1	-1	119	119	0
C¸i Bang Bæng ph¸p				139	2	2	-1	-1	115	115	0
§¶ CÈu bæng				139	2	2	-1	-1	124	124	0
Bæng §¶ ¸c CÈu				139	2	2	-1	-1	125	125	0
Tµn D­¬ng Nh­ HuyÕt				139	2	2	-1	-1	135	135	0
Thiªn NhÉn  M©u ph¸p				139	2	2	-1	-1	132	132	0
LiÖt Háa T×nh Thiªn 				139	2	2	-1	-1	141	141	0
Th©u Thiªn Ho¸n NhËt				139	2	2	-1	-1	142	142	0
§¬n ChØ LiÖt DiÖm				139	2	2	-1	-1	145	145	0
Thiªn NhÉn  §ao ph¸p				139	2	2	-1	-1	131	131	0
<<Î´·­Òë>>				139	2	2	-1	-1	138	138	0
<<Î´·­Òë>>				139	2	2	-1	-1	148	148	0
Né L«i ChØ 				139	2	2	-1	-1	153	153	0
Vâ §ang QuyÒn Ph¸p				139	2	2	-1	-1	152	152	0
<<Î´·­Òë>>				139	2	2	-1	-1	164	164	0
<<Î´·­Òë>>				139	2	2	-1	-1	165	165	0
Th­¬ng H¶i Minh NguyÖt				139	2	2	-1	-1	155	155	0
Vâ §ang KiÕm ph¸p				139	2	2	-1	-1	151	151	0
KiÕm Phi Kinh Thiªn				139	2	2	-1	-1	158	158	0
Tam Hoµn Thao NguyÖt				139	2	2	-1	-1	267	267	0
H« Phong Ph¸p				139	2	2	-1	-1	169	169	0
C«n L«n §ao ph¸p				139	2	2	-1	-1	167	167	0
NhÊt KhÝ Tam Thanh Phï 				139	2	2	-1	-1	178	178	0
Cuång Phong SËu §iÖn				139	2	2	-1	-1	176	176	0
Cuång L«i ChÊn §Þa 				139	2	2	-1	-1	179	179	0
C«n L«n KiÕm ph¸p				139	2	2	-1	-1	168	168	0
Thiªn TÕ TÊn L«i  				139	2	2	-1	-1	172	172	0
Ngò L«i Ch¸nh Ph¸p				139	2	2	-1	-1	182	182	0
Hµng Long BÊt Vò  				139	3	3	-1	-1	14	14	0
<<Î´·­Òë>>				139	3	3	-1	-1	8	8	0
Long Tr¶o Hæ Tr¶o				139	3	3	-1	-1	271	271	0
Kim Cang Phôc Ma				139	3	3	-1	-1	10	10	0
ThiÕu L©m C«n ph¸p				139	3	3	-1	-1	4	4	0
Hoµnh T¶o Lôc Hîp				139	3	3	-1	-1	11	11	0
ThiÕu L©m §ao ph¸p				139	3	3	-1	-1	6	6	0
Ma Ha V« L­îng				139	3	3	-1	-1	19	19	0
Tr¶m Long quyÕt				139	3	3	-1	-1	29	29	0
Thiªn V­¬ng  Chïy Ph¸p				139	3	3	-1	-1	26	26	0
Hµng V©n QuyÕt				139	3	3	-1	-1	31	31	0
Thõa Long QuyÕt 				139	3	3	-1	-1	324	324	0
Håi Phong L¹c Nh¹n				139	3	3	-1	-1	30	30	0
Thiªn V­¬ng  Th­¬ng ph¸p				139	3	3	-1	-1	23	23	0
D­¬ng Quan Tam §iÖp				139	3	3	-1	-1	35	35	0
HuyÕt ChiÕn B¸t Ph­¬ng				139	3	3	-1	-1	41	41	0
Kinh L«i Tr¶m 				139	3	3	-1	-1	34	34	0
Thiªn V­¬ng  §ao ph¸p				139	3	3	-1	-1	24	24	0
B¸t Phong Tr¶m				139	3	3	-1	-1	37	37	0
V« T©m Tr¶m 				139	3	3	-1	-1	32	32	0
NhÊt DiÖp Tri Thu				139	3	3	-1	-1	85	85	0
Nga Mi KiÕm ph¸p				139	3	3	-1	-1	77	77	0
Th«i Song Väng NguyÖt				139	3	3	-1	-1	385	385	0
BÊt DiÖt BÊt TuyÖt				139	3	3	-1	-1	88	88	0
Phiªu TuyÕt Xuyªn V©n 				139	3	3	-1	-1	80	80	0
<<Î´·­Òë>>				139	3	3	-1	-1	79	79	0
Tø T­îng §ång Quy				139	3	3	-1	-1	82	82	0
<<Î´·­Òë>>				139	3	3	-1	-1	91	91	0
